,CID,SID,Solubility_at_pH_7_4,target,Efficacy
23771,915068,49648876,39.6,0,127.684
23772,2171093,24803939,40.6,0,58.2669
23773,5034852,49648295,0.7,0,
23774,1587789,49648008,0.6,0,
23775,912237,49646577,32.4,0,
23776,6486049,49671029,44.5,0,
23777,2221405,24794882,47.0,0,
23778,4186152,24785592,39.5,0,
23779,3396878,24791049,40.5,0,56.256
23780,6490879,49729970,40.8,0,
23781,2107999,49680103,46.4,0,
23782,1253275,47202187,52.4,0,82.6801
23783,16809729,51089491,50.5,0,
23784,2391466,24834041,47.5,0,
23785,947879,49646138,1.2,0,
23786,2808893,26728516,32.8,0,
23787,691671,24807029,0.3,0,
23788,20885108,49649203,36.1,0,
23789,868873,49671194,44.5,0,
23790,673528,47203118,4.2,0,
23791,1487305,49665891,3.3,0,
23792,2177140,24780406,52.9,0,
23793,1484456,24821074,0.7,0,
23794,1830532,49646352,4.1,0,
23795,1285219,24808606,0.7,0,
23796,272939,26730047,25.5,0,
23797,3152333,49641743,31.3,0,
23798,2728457,26727727,44.7,0,69.7777
23799,24817914,49819544,49.6,0,36.1279
23800,1417813,49645330,34.5,0,92.5294
23801,135412542,49672163,24.1,0,
23802,7597258,49676632,0.2,0,
23803,2876995,49670201,48.8,0,38.4585
23804,3151959,24805838,17.9,0,
23805,9631618,26659232,0.1,0,
23806,2392243,49672570,42.6,0,
23807,4891990,26663022,40.0,0,
23808,16307075,57259720,17.1,0,
23809,2766108,24817840,42.5,0,
23810,857357,49727546,38.7,0,
23811,2371360,24841346,7.0,0,66.3225
23812,2207101,24798292,32.7,0,
23813,4626342,49678285,40.0,0,
23814,7150752,24815235,40.6,0,
23815,3131752,24789883,44.5,0,
23816,2911466,49727064,51.3,0,
23817,2792013,49641683,51.4,0,
23818,2960747,24794311,53.6,0,
23819,977941,47196501,11.6,0,
23820,826513,47201107,0.3,0,
23821,6436771,26728788,0.2,0,
23822,3132085,49728451,2.4,0,
23823,2421061,24840443,0.4,0,
23824,3790821,26665578,35.0,0,
23825,2815590,49672398,39.2,0,
23826,2744352,26729914,23.3,0,152.496
23827,893575,24806517,25.2,0,
23828,6622808,49670142,14.3,0,149.016
23829,6485344,24787424,19.6,0,
23830,16194675,24815611,55.3,0,
23831,1841495,26659136,20.7,0,
23832,3151271,24801672,40.1,0,
23833,2681597,57259078,45.6,0,
23834,9504166,57267659,41.1,0,
23835,8721869,49718433,45.3,0,
23836,135433514,49667978,0.2,0,
23837,5346477,24806479,28.1,0,77.8254
23838,5730441,26658966,53.3,0,
23839,3221245,49678629,1.1,0,
23840,2383728,49675656,1.3,0,
23841,1897832,26666287,0.2,0,63.6053
23842,3380263,49679058,40.5,0,169.764
23843,1455907,49729571,51.9,0,
23844,135401612,49733686,46.8,0,63.5119
23845,2803205,26727278,43.3,0,
23846,6467880,47198618,44.4,0,
23847,16447931,57261630,36.7,0,78.5386
23848,2776477,24808638,9.2,0,
23849,7131495,49675566,37.4,0,
23850,4046056,49716500,36.8,0,
23851,2907547,47202255,15.2,0,73.1159
23852,4227699,49670508,0.3,0,
23853,1346584,47201224,38.3,0,
23854,2747102,49671341,51.3,0,117.952
23855,617535,26665356,8.0,0,58.4809
23856,2374507,57267264,27.6,0,95.4556
23857,4062985,49676361,1.4,0,
23858,6459647,49726810,50.8,0,
23859,3491790,49673689,2.4,0,
23860,16326652,49675383,42.4,0,92.8871
23861,547207,26731188,45.2,0,
23862,2812270,50086818,41.6,0,
23863,2930707,24793590,5.8,0,
23864,2374581,49718475,44.2,0,
23865,162386,47201382,17.5,0,88.7638
23866,2822766,49671856,49.4,0,
23867,2471046,49674709,2.4,0,
23868,9534923,49674265,13.9,0,
23869,23606897,49649137,26.1,0,
23870,802148,47203296,21.4,0,
23871,707781,24780109,44.3,0,
23872,5790726,26657501,1.8,0,
23873,742828,49644147,19.4,0,
23874,4151779,24821981,1.0,0,53.7779
23875,2818729,26730103,0.3,0,58.7622
23876,16196682,24834475,1.0,0,122.068
23877,4335648,49677733,41.6,0,
23878,17378581,49827019,3.0,0,
23879,2815231,26728243,0.2,0,
23880,8073855,49665131,46.6,0,
23881,814715,24809323,27.5,0,
23882,16011014,24813604,1.4,0,
23883,850302,49824325,34.0,0,
23884,2766178,24824434,0.4,0,
23885,609935,24827838,22.1,0,
23886,6467659,47198889,40.6,0,
23887,917389,49649092,0.6,0,
23888,2990407,24808801,39.2,0,
23889,7130994,57268263,34.2,0,
23890,702220,24788531,31.4,0,
23891,872748,24816014,43.2,0,
23892,9899402,26732607,28.2,0,
23893,3786947,49666229,43.0,0,
23894,787091,49647580,4.6,0,
23895,120501,47204914,13.0,0,
23896,20866326,49668786,0.9,0,
23897,19577710,57264469,0.9,0,
23898,10129958,57265700,16.4,0,
23899,9594409,47204366,51.6,0,
23900,616481,24789717,6.0,0,
23901,1504674,49667456,44.0,0,
23902,4783568,57264978,13.0,0,
23903,2015,14742234,4.7,0,
23904,99602,49649642,37.5,0,
23905,1262692,24794902,13.8,0,
23906,2991541,49725189,47.8,0,
23907,25163505,57268157,6.4,0,
23908,2891445,24806368,42.9,0,
23909,473557,26729076,46.8,0,85.2197
23910,975884,24807188,38.4,0,
23911,135520251,26670976,0.8,0,
23912,233994,24785881,1.1,0,
23913,2130278,24796333,3.3,0,696.362
23914,8123738,57266055,4.9,0,
23915,628693,24789538,0.9,0,67.3472
23916,16824419,49641461,9.6,0,
23917,23607659,49737034,46.9,0,
23918,2812684,26728664,0.6,0,
23919,752670,26669352,46.9,0,
23920,4391676,49674061,49.0,0,
23921,135411910,49734072,33.0,0,
23922,2084331,24837699,42.9,0,
23923,6490888,49678854,50.9,0,
23924,2800181,26728589,16.8,0,
23925,3429077,49666501,39.2,0,
23926,2433772,24829832,2.7,0,
23927,135441610,24786392,30.0,0,
23928,2109001,24836764,3.9,0,
23929,16681820,26659319,16.1,0,
23930,16332413,49817684,47.3,0,
23931,2536503,49671519,43.9,0,
23932,938928,26662567,38.5,0,
23933,678249,49677369,4.6,0,
23934,3653016,24813024,39.7,0,
23935,24761509,49669719,3.9,0,131.826
23936,6401174,26730283,1.3,0,
23937,3164208,49729483,42.2,0,
23938,9106883,49673092,7.1,0,88.735
23939,9166545,56315329,48.1,0,56.8722
23940,135459529,49644807,33.0,0,
23941,24761161,49667222,49.3,0,
23942,2358407,24827163,31.0,0,
23943,937707,26661850,44.9,0,
23944,722307,24804729,14.3,0,
23945,788041,24803635,30.1,0,
23946,1865943,26666411,0.3,0,
23947,4383427,57258574,37.1,0,
23948,1174027,49644384,4.7,0,
23949,892823,49727446,48.0,0,
23950,4788338,49674892,42.1,0,
23951,2985038,49718132,48.8,0,
23952,838327,24802726,20.6,0,68.7586
23953,6463821,49732883,52.3,0,
23954,2092383,49674280,20.3,0,131.295
23955,181458,57260151,29.4,0,
23956,738198,47204150,4.7,0,136.99
23957,725993,47202455,1.8,0,
23958,6894151,24811277,2.1,0,
23959,725619,49670884,38.3,0,
23960,4243593,49823521,31.1,0,
23961,4524672,24815133,13.6,0,
23962,135485047,47203948,1.8,0,
23963,3219520,24807611,45.1,0,
23964,2915253,49729665,1.1,0,
23965,2179340,47202166,0.4,0,
23966,899216,47200742,29.9,0,
23967,9609324,49674021,17.2,0,
23968,887265,49819242,11.6,0,62.9707
23969,692244,24802508,7.9,0,57.6218
23970,17417569,56316092,5.0,0,
23971,1511721,24811447,14.8,0,
23972,24818097,49820562,53.2,0,
23973,2768020,24779385,8.5,0,
23974,24792527,49728713,0.6,0,
23975,2804629,26729087,2.5,0,
23976,4881641,49671627,48.9,0,
23977,4321627,49646014,49.4,0,
23978,2909004,47198309,48.2,0,
23979,4552362,49645903,19.5,0,
23980,708636,49667475,38.3,0,
23981,2725147,26729795,35.8,0,
23982,2305302,49724894,46.8,0,119.793
23983,1599323,49728748,45.7,0,75.931
23984,6473372,49641455,48.4,0,77.0117
23985,7847536,49817997,0.9,0,
23986,1845204,26663935,1.1,0,
23987,582392,49671469,39.6,0,
23988,1565329,47196116,1.9,0,
23989,2975398,24795172,33.8,0,
23990,1254022,47199817,4.2,0,90.7345
23991,2940687,24794146,0.5,0,
23992,873721,49676579,1.0,0,188.004
23993,2732307,49672087,31.5,0,
23994,737669,57258112,23.0,0,
23995,8275599,49823779,8.8,0,
23996,1984427,26666409,1.1,0,118.057
23997,2746836,26729867,29.8,0,
23998,805371,49646646,46.8,0,
23999,6622788,49679678,0.4,0,
24000,5378362,24779571,34.8,0,
24001,3374630,49671014,0.3,0,55.0372
24002,16289690,49671966,42.6,0,
24003,7976363,49816372,2.4,0,
24004,2357762,24825032,42.2,0,
24005,2410322,49676246,34.4,0,
24006,290471,49640926,1.4,0,
24007,2941724,47197570,50.2,0,
24008,6383144,24783475,5.6,0,
24009,4681116,24818666,37.8,0,
24010,2239242,24796454,25.2,0,
24011,1092437,47204034,0.2,0,
24012,6459088,47199954,1.5,0,
24013,4787608,49674471,28.3,0,
24014,6905932,24827299,36.0,0,
24015,4362493,49673972,2.8,0,
24016,5434939,47203731,26.6,0,
24017,16823263,49677549,50.0,0,
24018,3106487,49645075,5.2,0,
24019,857428,24804184,3.8,0,113.88
24020,2186468,47196586,51.1,0,
24021,685751,49670980,0.8,0,274.502
24022,4879844,57259992,51.7,0,
24023,4791018,49675466,49.5,0,
24024,2409321,24826338,3.3,0,
24025,2802630,50086585,56.0,0,
24026,24761586,49670572,49.5,0,
24027,716427,49644885,46.4,0,
24028,749085,47204119,15.1,0,
24029,1455415,49643411,5.1,0,
24030,795706,49643487,0.2,0,
24031,1811238,24795651,44.8,0,
24032,1487521,50085508,43.3,0,
24033,24819107,49825977,0.3,0,
24034,6470566,47199379,37.2,0,
24035,2421723,26670001,5.5,0,
24036,1481962,24821750,16.6,0,
24037,1521551,24810858,3.0,0,
24038,23723164,47195809,51.8,0,
24039,2819112,26729906,26.8,0,
24040,5180887,24821809,13.9,0,
24041,947085,49648019,40.5,0,
24042,2743046,26729997,31.8,0,
24043,2559001,57264702,3.0,0,80.1765
24044,23724190,47200659,57.2,0,
24045,16194553,24815057,42.9,0,47.8119
24046,6870055,26725708,0.7,0,
24047,4849372,49677132,0.3,0,
24048,578286,49737122,7.8,0,
24049,2965352,24781776,52.0,0,
24050,20890340,49678225,55.3,0,
24051,3230484,24808003,39.1,0,
24052,23724078,47200130,46.8,0,
24053,2954818,49823753,41.5,0,
24054,4638581,26657699,44.1,0,
24055,781225,49646656,0.5,0,85.7581
24056,6489730,49734439,1.7,0,
24057,2241010,49737467,43.6,0,15.7944
24058,135445398,47200078,44.6,0,
24059,890123,49642753,19.0,0,
24060,2881324,47200586,55.8,0,
24061,5347215,49649047,9.3,0,39.2771
24062,6905206,24825660,0.5,0,86.6658
24063,6411062,49665457,0.1,0,
24064,1085916,24796649,40.8,0,
24065,3273324,24828119,11.2,0,102.142
24066,2415936,24831238,22.4,0,
24067,135455203,49674004,3.3,0,
24068,3624687,24830443,39.9,0,
24069,6865018,26661736,50.6,0,
24070,24818767,49824464,1.6,0,
24071,2860198,24806711,45.3,0,
24072,888533,49728406,8.5,0,35.7403
24073,670423,24796787,37.1,0,
24074,3159650,24779207,19.6,0,
24075,2409060,49673158,2.9,0,
24076,919600,49667799,45.1,0,
24077,3613414,24821754,28.7,0,
24078,2800713,26726430,40.8,0,
24079,3536304,49666586,42.9,0,
24080,780930,24801069,6.7,0,
24081,778331,24795017,42.4,0,88.5099
24082,2281425,49644089,48.5,0,
24083,623982,24809797,6.0,0,
24084,2816636,26727978,1.6,0,
24085,2936350,24808530,34.9,0,
24086,1414353,26658667,0.3,0,
24087,9166619,49675279,12.9,0,
24088,2814460,26726666,22.7,0,
24089,1511627,24781365,19.7,0,
24090,6176442,57268110,2.7,0,
24091,739812,49640686,28.9,0,
24092,2461257,24832603,2.3,0,
24093,6890111,26659139,40.6,0,75.6951
24094,845991,24822570,27.5,0,
24095,3707947,49679216,3.2,0,
24096,7711772,49648232,36.2,0,116.329
24097,18581339,51085089,4.8,0,
24098,1944130,49646836,4.1,0,
24099,6172966,24827644,39.6,0,
24100,25161574,57257364,23.0,0,
24101,2739606,26727780,30.3,0,
24102,1482870,49666172,37.7,0,
24103,2086142,24832195,39.5,0,
24104,393989,24782284,40.2,0,
24105,852001,47195644,36.5,0,
24106,2662563,49678002,3.7,0,
24107,556143,47204041,10.2,0,117.467
24108,2429106,26658227,36.9,0,
24109,16315880,49823167,3.5,0,
24110,893344,49665371,0.9,0,
24111,2012668,26660215,1.2,0,
24112,6866533,26726313,0.2,0,
24113,2738154,26730847,46.2,0,
24114,755725,24825590,34.4,0,
24115,2575240,24831235,14.2,0,
24116,910742,26725798,17.0,0,
24117,4365959,26661802,21.8,0,
24118,71050,24791860,0.4,0,
24119,9638589,49731641,0.5,0,
24120,6862268,26658871,9.7,0,
24121,5751075,49666266,0.7,0,
24122,6494496,49726032,42.6,0,
24123,5297786,49679666,45.8,0,137.82
24124,741456,49643321,49.1,0,85.0802
24125,977608,49641343,21.8,0,
24126,3158111,24804659,1.3,0,
24127,746156,26664192,48.8,0,
24128,2763434,24821438,0.6,0,
24129,4105404,24788716,50.3,0,47.7122
24130,2828769,24803337,34.8,0,
24131,3748810,24832911,19.9,0,67.6243
24132,268038,49643217,36.0,0,
24133,20868353,49670085,6.2,0,
24134,4882745,26669784,50.2,0,
24135,4584398,47200929,0.3,0,
24136,25237243,49823588,4.8,0,
24137,4097364,49672758,45.3,0,
24138,737302,24825845,32.1,0,
24139,841269,49641266,32.4,0,
24140,856068,49725416,20.0,0,
24141,1478836,24820184,23.4,0,
24142,802308,24781793,38.7,0,
24143,2805561,26728561,55.8,0,
24144,41913,47204683,36.6,0,
24145,1903155,26660311,48.2,0,
24146,748661,47203319,0.2,0,
24147,3681004,24814820,45.7,0,
24148,2984050,24794040,55.6,0,
24149,9645397,49667480,42.8,0,
24150,803851,47196955,2.5,0,
24151,6901649,24827373,2.4,0,
24152,2229303,24794824,27.5,0,
24153,1090314,24801175,3.6,0,
24154,16191379,24799709,37.8,0,
24155,8072963,49718478,30.0,0,
24156,4904384,49667046,0.7,0,
24157,2562591,24834548,46.6,0,
24158,1485374,24817836,47.1,0,
24159,8083185,57260273,41.7,0,120.376
24160,846687,49644248,49.3,0,
24161,16018023,49649159,4.5,0,95.4968
24162,7216388,49677662,39.7,0,
24163,3270671,49676009,47.7,0,
24164,945946,49643915,45.0,0,
24165,6504173,49642356,46.7,0,152.981
24166,972147,24797391,32.2,0,
24167,807494,47195822,20.9,0,
24168,833608,49645333,2.5,0,105.948
24169,2996969,47203227,16.6,0,
24170,135420772,26665956,39.9,0,
24171,717251,24807690,50.9,0,60.6029
24172,16303731,49678289,12.1,0,
24173,4590879,49824507,38.2,0,
24174,2811587,49671513,52.0,0,
24175,24790508,49718896,47.5,0,
24176,24685929,49817606,39.5,0,
24177,804119,24795099,47.5,0,
24178,23604937,49669273,50.8,0,
24179,3077547,47201342,41.5,0,
24180,135652277,49667071,1.3,0,115.788
24181,1905204,47202245,11.9,0,
24182,1152876,49729596,3.6,0,
24183,6897208,49823728,21.2,0,
24184,2972618,49732792,48.2,0,
24185,6465816,47198920,1.6,0,92.514
24186,1085737,49642958,37.5,0,
24187,4419462,26665408,20.1,0,
24188,670281,24779258,31.2,0,121.236
24189,3364433,49670653,29.2,0,
24190,917453,49824676,0.3,0,
24191,4877851,24831107,41.4,0,
24192,2943822,47197865,42.8,0,
24193,602767,49670176,41.4,0,63.1882
24194,973904,24787567,40.0,0,
24195,17576648,26663075,0.2,0,
24196,1451347,49726910,40.9,0,
24197,6456861,49725375,21.8,0,
24198,2092341,24839624,5.0,0,
24199,9655643,49666286,36.8,0,
24200,16188861,24785541,41.2,0,
24201,2936519,24798295,43.7,0,
24202,2813456,26726668,35.1,0,
24203,4834373,24808556,36.3,0,
24204,2566119,24832717,27.4,0,70.4823
24205,9640649,26661288,17.8,0,
24206,9636102,26659373,5.7,0,72.4407
24207,1487846,24820294,36.0,0,
24208,2108141,49675002,45.5,0,
24209,83631,26662290,34.3,0,
24210,3142670,49665266,38.1,0,
24211,3320056,24817583,38.5,0,
24212,248040,26659915,43.6,0,
24213,717647,49666335,0.3,0,
24214,135465254,47200808,27.1,0,
24215,6464196,49724583,49.0,0,99.4345
24216,2809114,26728444,1.1,0,
24217,1559435,26660518,12.5,0,88.7514
24218,4842542,57269149,47.9,0,
24219,2964280,47197460,40.2,0,
24220,1456011,49728503,51.8,0,
24221,5862903,49669325,43.5,0,64.8633
24222,54679770,26666268,0.4,0,
24223,17148682,47201900,2.1,0,55.0529
24224,973483,47197550,6.5,0,105.633
24225,3570020,24788697,1.0,0,
24226,1472941,24817771,29.8,0,
24227,217304,49675636,39.1,0,
24228,1485823,24819278,22.0,0,
24229,25162447,57258412,7.5,0,
24230,16296499,57265683,48.2,0,
24231,16290307,49673290,28.7,0,
24232,9612911,24829880,0.3,0,
24233,18111855,49827718,51.1,0,
24234,24794121,49737353,45.6,0,
24235,880692,49729462,35.5,0,
24236,676728,26727393,33.7,0,
24237,785135,47203733,35.1,0,
24238,622468,49641452,44.8,0,
24239,4885103,24826121,47.1,0,
24240,3811774,24832876,35.4,0,15.5
24241,2873178,49668935,38.4,0,
24242,706207,24806404,1.9,0,
24243,2767586,49679252,14.0,0,
24244,3466003,49668905,1.2,0,
24245,4882997,24831265,37.4,0,
24246,135691135,26724328,37.5,0,
24247,6502383,49729097,8.0,0,
24248,2740704,49672101,41.1,0,
24249,2360195,24836942,29.5,0,109.043
24250,6499096,47203565,30.0,0,109.043
24251,5860983,49666341,2.9,0,
24252,2853283,47201700,27.0,0,
24253,5465662,26667352,8.4,0,56.3356
24254,6497589,49730339,46.2,0,
24255,5743234,26659214,3.2,0,62.7784
24256,1510447,24783411,23.2,0,
24257,2976467,47199623,35.9,0,
24258,3421461,49673867,44.6,0,
24259,744764,24788422,20.8,0,17.3538
24260,3126386,49727575,42.6,0,
24261,25237615,49823501,2.5,0,
24262,16303703,57259765,41.9,0,16.0
24263,135520037,24837097,33.6,0,127.756
24264,711834,47200634,44.0,0,
24265,4151890,49824237,22.5,0,58.7441
24266,3724103,49647253,2.1,0,
24267,755661,49641423,26.3,0,
24268,777206,26661278,33.7,0,
24269,2727495,26727818,12.2,0,
24270,2914790,49643145,51.1,0,
24271,16239054,49724824,42.1,0,38.7545
24272,9562751,49669963,0.4,0,
24273,2741588,26727007,44.5,0,
24274,669646,47200617,34.7,0,54.9602
24275,678569,24823226,24.0,0,
24276,740562,47203245,39.9,0,
24277,3709524,26663893,19.8,0,
24278,9586798,49825391,15.2,0,77.4196
24279,4916148,24780996,48.4,0,
24280,2822533,26727930,39.5,0,
24281,736346,49671938,41.0,0,
24282,16682538,26667238,58.5,0,
24283,2738330,26731486,49.0,0,52.2437
24284,2772257,26663201,34.1,0,
24285,9587420,24796201,0.6,0,
24286,4608292,57258656,17.2,0,
24287,2930054,49737287,44.9,0,
24288,3089114,49665401,2.7,0,
24289,6501580,49681105,55.7,0,
24290,784738,49644179,0.9,0,
24291,3139598,49641736,29.7,0,
24292,3157069,24806783,42.0,0,
24293,2991064,49730312,43.4,0,
24294,24980503,56318789,40.1,0,
24295,715270,49667632,3.1,0,
24296,3542110,26671608,40.9,0,
24297,54986,26659947,10.1,0,
24298,2099416,49674035,42.8,0,
24299,2881926,47200914,47.7,0,
24300,5843125,49668262,50.2,0,
24301,6469227,49816747,48.7,0,
24302,16003816,49668296,24.4,0,
24303,135445538,26728541,0.6,0,
24304,1907388,47202133,38.7,0,111.514
24305,859493,24797630,39.8,0,55.6467
24306,4374553,24784463,52.4,0,86.5139
24307,2814195,26731346,55.2,0,
24308,595810,49726227,42.9,0,
24309,1252507,24795280,0.8,0,45.6704
24310,2806214,49671400,6.9,0,50.4308
24311,6904057,49675729,0.2,0,
24312,2557349,49672665,31.1,0,
24313,708445,26658379,0.2,0,
24314,2956377,49645909,2.2,0,
24315,2739497,26730889,30.0,0,
24316,3825252,47202083,0.2,0,
24317,6879946,24821986,9.8,0,89.7049
24318,2980597,24795179,26.0,0,
24319,798445,49641931,5.1,0,86.2416
24320,4576685,49826051,44.2,0,
24321,657484,856108,46.5,0,180.72
24322,6464286,47199693,46.3,0,
24323,7217821,24815809,11.1,0,
24324,4451673,49668607,0.2,0,
24325,675494,49674417,4.6,0,
24326,3334,855748,0.9,0,39.2684
24327,1129595,49671634,53.4,0,
24328,16682358,26663416,46.2,0,59.2514
24329,764536,47198862,35.1,0,118.822
24330,1481242,24822316,48.5,0,59.6141
24331,6473033,47204874,42.6,0,
24332,884114,49643185,5.9,0,
24333,23723393,47197139,20.2,0,
24334,4616789,24816134,12.7,0,
24335,4692718,49647594,54.4,0,
24336,830177,24809732,0.1,0,
24337,845354,26663229,4.9,0,
24338,2439959,24831105,35.1,0,95.6024
24339,2815978,26730170,0.2,0,66.6425
24340,2141460,24826191,16.5,0,
24341,919800,49646985,52.3,0,
24342,2821592,26727969,33.4,0,
24343,6903229,24828240,31.5,0,
24344,2854273,49642707,12.8,0,
24345,1853692,26660157,27.6,0,
24346,2743231,26726419,9.9,0,
24347,5189317,24816532,50.2,0,
24348,3362111,24813396,51.5,0,
24349,2810704,26726795,51.4,0,
24350,2512509,24835705,46.7,0,
24351,628002,49643997,0.2,0,
24352,5766212,49645020,38.9,0,
24353,892922,49816497,0.6,0,
24354,838869,49642854,2.2,0,
24355,135645326,26671508,0.9,0,
24356,23723371,47197111,5.7,0,112.729
24357,2730263,26666295,28.7,0,
24358,3230422,24822427,47.1,0,
24359,3217987,49641409,47.5,0,
24360,2343373,24828118,51.1,0,
24361,9268568,49674422,40.5,0,
24362,3379018,26662183,5.7,0,
24363,9591803,24781115,6.9,0,
24364,2114856,49676949,41.6,0,
24365,2433184,24829826,43.2,0,
24366,24747067,49644412,47.5,0,
24367,2729981,26731698,8.4,0,
24368,16318603,49672635,19.0,0,
24369,6463040,49726642,51.4,0,
24370,1398881,49647575,32.3,0,
24371,762064,49642236,11.1,0,
24372,6110896,24831582,4.5,0,
24373,776012,24808432,0.3,0,
24374,2819291,26726907,37.2,0,
24375,798077,7975735,2.3,0,
24376,1509782,24781919,44.1,0,
24377,3106540,24806463,8.5,0,
24378,3516701,57268555,41.0,0,
24379,135430044,26658901,39.7,0,
24380,342451,49671575,12.1,0,
24381,2732655,49671258,43.3,0,
24382,4359491,26663101,59.0,0,
24383,7206245,24816374,36.4,0,
24384,3696051,49665872,45.2,0,
24385,6906007,57263388,46.6,0,
24386,4916356,24783470,34.0,0,
24387,1521550,24811095,5.3,0,
24388,947453,26666545,1.2,0,151.414
24389,2424312,49671686,5.4,0,
24390,3698972,49828701,43.6,0,
24391,2549282,26657614,18.5,0,40.3072
24392,3144478,49727449,15.1,0,
24393,6497464,49725232,41.2,0,
24394,3295063,49670293,48.1,0,
24395,2826690,26728856,40.1,0,
24396,6468687,47199070,24.8,0,
24397,5172504,24815186,48.2,0,
24398,4305215,49675917,47.5,0,
24399,16274143,49676067,46.9,0,
24400,2085280,49673014,32.3,0,
24401,2678077,57256534,41.2,0,
24402,3219833,24818663,3.4,0,
24403,3845234,24818935,27.5,0,
24404,1482113,49679217,1.1,0,
24405,3819583,24822068,43.9,0,
24406,54699372,47201104,0.7,0,
24407,2951251,26663243,49.1,0,
24408,16823205,49677498,40.3,0,
24409,2393120,24831703,38.9,0,
24410,3544180,24790488,45.8,0,74.2158
24411,1566182,24788586,49.7,0,
24412,4860275,49647508,43.2,0,66.0458
24413,1440820,24804873,29.4,0,
24414,16299176,49675174,45.1,0,
24415,5863113,24810935,52.2,0,
24416,1455419,49642331,21.4,0,
24417,2052962,24796036,37.4,0,88.2133
24418,2936725,24795856,38.3,0,
24419,1481174,24821670,4.0,0,
24420,2939735,47194758,18.3,0,
24421,17253888,49670349,39.0,0,
24422,16193976,24813288,1.0,0,
24423,16303347,57259340,49.2,0,
24424,7196703,24824106,7.9,0,68.0725
24425,2045885,26662395,1.2,0,
24426,2102534,49675936,2.5,0,
24427,16391033,49823169,0.3,0,
